;descricao;discente;faltas_unidade;id_curso;id_turma;media_final;nota;numero_total_faltas;reposicao;unidade
2158;REPROVADO;72dcd1fa143cad070004d10eee2545fd;0.0;92127264.0;57564857;1.5;0.0;18.0;f;2.0
2159;REPROVADO;72dcd1fa143cad070004d10eee2545fd;0.0;92127264.0;57564857;1.5;0.0;18.0;f;3.0
2160;REPROVADO POR MÉDIA E POR FALTAS;cb9da9e190b42ad22dea7f31955a025f;0.0;92127264.0;57564857;1.4;4.19999981;54.0;f;1.0
2161;REPROVADO POR MÉDIA E POR FALTAS;cb9da9e190b42ad22dea7f31955a025f;0.0;92127264.0;57564857;1.4;0.0;54.0;f;2.0
2162;REPROVADO POR MÉDIA E POR FALTAS;cb9da9e190b42ad22dea7f31955a025f;0.0;92127264.0;57564857;1.4;0.0;54.0;f;3.0
2163;REPROVADO POR MÉDIA E POR FALTAS;9c54c4867526272627c2a33d79edf449;0.0;92127264.0;57564857;1.4;2.0999999;46.0;f;1.0
2164;REPROVADO POR MÉDIA E POR FALTAS;9c54c4867526272627c2a33d79edf449;0.0;92127264.0;57564857;1.4;2.0;46.0;f;2.0
2165;REPROVADO POR MÉDIA E POR FALTAS;9c54c4867526272627c2a33d79edf449;0.0;92127264.0;57564857;1.4;0.0;46.0;f;3.0
2166;CANCELADO;3c8fee98c67b0812947d53d41acf1fc5;0.0;92127264.0;57564857;1.3;0.800000012;0.0;f;1.0
2167;CANCELADO;3c8fee98c67b0812947d53d41acf1fc5;0.0;92127264.0;57564857;1.3;3.0;0.0;f;2.0
2168;CANCELADO;3c8fee98c67b0812947d53d41acf1fc5;0.0;92127264.0;57564857;1.3;0.0;0.0;f;3.0
2169;INDEFERIDO;933ee3520c93c46b4aa33282a87d4fa4;;92127264.0;57564857;;;;;
2170;REPROVADO;b1bba06612610bc63989a0a5ea14d3fc;0.0;92127264.0;57564857;4.3;5.4000001;22.0;f;1.0
2171;REPROVADO;b1bba06612610bc63989a0a5ea14d3fc;0.0;92127264.0;57564857;4.3;3.79999995;22.0;f;2.0
2172;REPROVADO;b1bba06612610bc63989a0a5ea14d3fc;0.0;92127264.0;57564857;4.3;0.400000006;22.0;t;3.0
2173;REPROVADO POR NOTA;7a4c4b293541c00f8352c2fa485b547c;0.0;92127264.0;57564857;5.3;7.0;18.0;f;1.0
2174;REPROVADO POR NOTA;7a4c4b293541c00f8352c2fa485b547c;0.0;92127264.0;57564857;5.3;7.599999900000001;18.0;f;2.0
2175;REPROVADO POR NOTA;7a4c4b293541c00f8352c2fa485b547c;0.0;92127264.0;57564857;5.3;0.800000012;18.0;t;3.0
2176;APROVADO;70ab5bf4ea48b0305dac34a3b6ca9a30;0.0;92127264.0;57564857;8.4;9.69999981;12.0;f;1.0
2177;APROVADO;70ab5bf4ea48b0305dac34a3b6ca9a30;0.0;92127264.0;57564857;8.4;9.80000019;12.0;f;2.0
2178;APROVADO;70ab5bf4ea48b0305dac34a3b6ca9a30;0.0;92127264.0;57564857;8.4;5.5999999;12.0;f;3.0
2179;CANCELADO;178a14533e1aa728380a4a2ad795842a;0.0;92127264.0;57564857;1.2;0.0;64.0;f;2.0
2180;CANCELADO;178a14533e1aa728380a4a2ad795842a;0.0;92127264.0;57564857;1.2;0.0;64.0;f;3.0
2181;CANCELADO;178a14533e1aa728380a4a2ad795842a;0.0;92127264.0;57564857;1.2;3.70000005;64.0;f;1.0
2182;CANCELADO;ce40965bf5c874a683b8c9dc45e03115;0.0;92127264.0;57564857;0.2;0.699999988;56.0;f;1.0
2183;CANCELADO;ce40965bf5c874a683b8c9dc45e03115;0.0;92127264.0;57564857;0.2;0.0;56.0;f;2.0
2184;CANCELADO;ce40965bf5c874a683b8c9dc45e03115;0.0;92127264.0;57564857;0.2;0.0;56.0;f;3.0
2185;TRANCADO;d265fb9f34d7bb9e54794f1ae76f21f0;0.0;92127264.0;57564857;;;0.0;f;1.0
2186;TRANCADO;d265fb9f34d7bb9e54794f1ae76f21f0;0.0;92127264.0;57564857;;;0.0;f;2.0
2187;TRANCADO;d265fb9f34d7bb9e54794f1ae76f21f0;0.0;92127264.0;57564857;;;0.0;f;3.0
2188;REPROVADO POR MÉDIA E POR FALTAS;a8d5ecfa0ebc8c6499461c0cf211114c;0.0;92127264.0;57564857;1.6;4.80000019;58.0;f;1.0
2189;REPROVADO POR MÉDIA E POR FALTAS;a8d5ecfa0ebc8c6499461c0cf211114c;0.0;92127264.0;57564857;1.6;0.0;58.0;f;2.0
2190;REPROVADO POR MÉDIA E POR FALTAS;a8d5ecfa0ebc8c6499461c0cf211114c;0.0;92127264.0;57564857;1.6;0.0;58.0;f;3.0
